Bandit,Reward,Algorithm
3,4.2332955858990795,Thompson Sampling
3,4.957201591441682,Thompson Sampling
3,3.1986756176021918,Thompson Sampling
3,2.3596609699666837,Thompson Sampling
3,3.733006607719994,Thompson Sampling
3,3.0455950855677156,Thompson Sampling
3,3.4091800086484296,Thompson Sampling
3,4.983573139306689,Thompson Sampling
3,2.96740758977303,Thompson Sampling
3,3.6183336327177402,Thompson Sampling
3,1.9839273486008198,Thompson Sampling
3,2.540200626589721,Thompson Sampling
3,3.485108416735506,Thompson Sampling
3,4.61816146450035,Thompson Sampling
3,3.636231908775141,Thompson Sampling
3,4.335071681209598,Thompson Sampling
3,2.7545337009471234,Thompson Sampling
3,4.302337096673297,Thompson Sampling
3,3.3833904914371105,Thompson Sampling
3,3.8493646421757517,Thompson Sampling
3,4.019336307624253,Thompson Sampling
3,4.9481943141477664,Thompson Sampling
3,4.263554290913371,Thompson Sampling
3,2.605187771826159,Thompson Sampling
3,6.733163937561413,Thompson Sampling
3,3.1759193880963528,Thompson Sampling
3,5.873948984773134,Thompson Sampling
3,3.0003613319371008,Thompson Sampling
3,4.323464476871842,Thompson Sampling
3,4.26753259754033,Thompson Sampling
3,3.767623433058763,Thompson Sampling
3,4.812976690507605,Thompson Sampling
3,3.187528705332911,Thompson Sampling
3,4.444154108312696,Thompson Sampling
3,3.881214975015091,Thompson Sampling
3,5.8427879896003425,Thompson Sampling
3,4.235232527441473,Thompson Sampling
3,3.754488849637137,Thompson Sampling
3,2.717722389930381,Thompson Sampling
3,5.379867694497115,Thompson Sampling
3,4.712358024189668,Thompson Sampling
3,4.9439367905067275,Thompson Sampling
3,4.4387016766037295,Thompson Sampling
3,4.459337298654084,Thompson Sampling
3,2.6126853589853996,Thompson Sampling
3,2.8160650960856497,Thompson Sampling
3,2.1343046907975616,Thompson Sampling
3,3.997393918244512,Thompson Sampling
3,4.363866796011044,Thompson Sampling
3,4.42489772301464,Thompson Sampling
3,2.0983257626332286,Thompson Sampling
3,4.134903100405342,Thompson Sampling
3,5.472468841430664,Thompson Sampling
3,3.6067771722243296,Thompson Sampling
3,2.9686398222100636,Thompson Sampling
3,3.8355318781371075,Thompson Sampling
3,5.109101359113163,Thompson Sampling
3,3.1939818818581944,Thompson Sampling
3,4.208989917429127,Thompson Sampling
3,2.223913205762683,Thompson Sampling
3,5.683887539468421,Thompson Sampling
3,5.857571257540542,Thompson Sampling
3,4.621100139754271,Thompson Sampling
3,5.766596152244544,Thompson Sampling
3,5.539333626089427,Thompson Sampling
3,5.932651062456404,Thompson Sampling
3,3.769744651164392,Thompson Sampling
3,3.3581255285202243,Thompson Sampling
3,4.109505399404883,Thompson Sampling
3,4.067249976750505,Thompson Sampling
3,3.4961227200301446,Thompson Sampling
3,3.3285492837731114,Thompson Sampling
3,5.957388429906414,Thompson Sampling
3,4.539916205176354,Thompson Sampling
3,2.941364911348246,Thompson Sampling
3,3.977117777866002,Thompson Sampling
3,2.7603608297667925,Thompson Sampling
3,5.069602971431714,Thompson Sampling
3,3.749703108843783,Thompson Sampling
3,4.911051478503764,Thompson Sampling
3,4.46173353171398,Thompson Sampling
3,2.413746159265532,Thompson Sampling
3,5.773846560043925,Thompson Sampling
3,4.257397336476275,Thompson Sampling
3,4.643383404499502,Thompson Sampling
3,3.635423878833095,Thompson Sampling
3,3.842036015593143,Thompson Sampling
3,4.375450320253976,Thompson Sampling
3,3.5281983331870848,Thompson Sampling
3,5.063728274251379,Thompson Sampling
3,2.930778161841676,Thompson Sampling
3,2.4419674187494795,Thompson Sampling
3,3.961113711157036,Thompson Sampling
3,3.940261752880666,Thompson Sampling
3,3.4128062568354913,Thompson Sampling
3,4.261239469986898,Thompson Sampling
3,3.548120912335614,Thompson Sampling
3,2.7834891227360687,Thompson Sampling
3,2.9049889212298883,Thompson Sampling
3,3.533478824651241,Thompson Sampling
3,4.146266897611478,Thompson Sampling
3,2.4183615676902033,Thompson Sampling
3,3.3440808450090223,Thompson Sampling
3,2.9152755191492585,Thompson Sampling
3,3.7750184470218477,Thompson Sampling
3,2.0786462083319015,Thompson Sampling
3,4.129824478880774,Thompson Sampling
3,5.331995273383324,Thompson Sampling
3,5.003770539645035,Thompson Sampling
3,5.379918644949471,Thompson Sampling
3,4.222748857890637,Thompson Sampling
3,2.672903453318807,Thompson Sampling
3,5.199856413836473,Thompson Sampling
3,4.046438737104189,Thompson Sampling
3,4.412004946880354,Thompson Sampling
3,4.853467937069549,Thompson Sampling
3,4.954535963917063,Thompson Sampling
3,4.601780190894564,Thompson Sampling
3,4.5499700185344905,Thompson Sampling
3,4.308337216836727,Thompson Sampling
3,2.7527905478048385,Thompson Sampling
3,3.851254269687531,Thompson Sampling
3,4.998271040780244,Thompson Sampling
3,4.959388787040382,Thompson Sampling
3,2.951068303685928,Thompson Sampling
3,1.9161785843787857,Thompson Sampling
3,4.952160732101364,Thompson Sampling
3,2.6742427870874668,Thompson Sampling
3,2.4342517870395435,Thompson Sampling
3,3.9494559535467255,Thompson Sampling
3,4.533957661459238,Thompson Sampling
3,2.756644409246401,Thompson Sampling
3,3.260523067232496,Thompson Sampling
3,4.119646079285621,Thompson Sampling
3,4.3212658877841506,Thompson Sampling
3,4.274509888699242,Thompson Sampling
3,3.4019564330848158,Thompson Sampling
3,4.175897942547423,Thompson Sampling
3,4.167558272034256,Thompson Sampling
3,3.909745639130024,Thompson Sampling
3,3.5686977678446254,Thompson Sampling
3,2.590793632989007,Thompson Sampling
3,4.564448993753933,Thompson Sampling
3,4.951235688918345,Thompson Sampling
3,3.7224193092028006,Thompson Sampling
3,3.648925605948882,Thompson Sampling
3,3.5468123021457187,Thompson Sampling
3,3.334758846687046,Thompson Sampling
3,3.9236362405798206,Thompson Sampling
3,3.0796537394611763,Thompson Sampling
3,3.6459210723938247,Thompson Sampling
3,4.443280518938973,Thompson Sampling
3,3.974431378146955,Thompson Sampling
3,3.64028203851377,Thompson Sampling
3,2.892081703305189,Thompson Sampling
3,4.724568576948661,Thompson Sampling
3,4.991587078005063,Thompson Sampling
3,3.7232158189398046,Thompson Sampling
3,2.180477779637705,Thompson Sampling
3,3.528127808068509,Thompson Sampling
3,3.5374487019303733,Thompson Sampling
3,3.438640833548164,Thompson Sampling
3,3.7978031033002106,Thompson Sampling
3,2.0309779045298018,Thompson Sampling
3,2.5748843394873124,Thompson Sampling
3,2.721624702697358,Thompson Sampling
3,3.596979510339591,Thompson Sampling
3,5.3992775915825035,Thompson Sampling
3,0.7936160451125089,Thompson Sampling
3,2.917949218921937,Thompson Sampling
3,3.7077446092276896,Thompson Sampling
3,4.082492770231196,Thompson Sampling
3,2.525010613916523,Thompson Sampling
3,3.508589521032374,Thompson Sampling
3,3.431793250193951,Thompson Sampling
3,4.1628084416709745,Thompson Sampling
3,3.567365540278784,Thompson Sampling
3,4.120500705458594,Thompson Sampling
3,4.372174055896614,Thompson Sampling
3,2.862664590476248,Thompson Sampling
3,3.695860797130821,Thompson Sampling
3,5.16083736770949,Thompson Sampling
3,4.901185401815405,Thompson Sampling
3,4.413713259597229,Thompson Sampling
3,3.413209494557321,Thompson Sampling
3,4.455980537698732,Thompson Sampling
3,3.800511103360156,Thompson Sampling
3,0.5815660074853679,Thompson Sampling
3,3.8582942073578987,Thompson Sampling
3,4.433955051651691,Thompson Sampling
3,4.003084066298778,Thompson Sampling
3,3.567762892127944,Thompson Sampling
3,5.331991961229674,Thompson Sampling
3,4.334302568439586,Thompson Sampling
3,4.709625769442324,Thompson Sampling
3,4.176448750213864,Thompson Sampling
3,4.460045150406679,Thompson Sampling
3,4.393095390580689,Thompson Sampling
3,3.602935404635557,Thompson Sampling
3,3.1601280096979525,Thompson Sampling
3,2.4632137697683367,Thompson Sampling
3,3.276276009609621,Thompson Sampling
3,3.3715989635226298,Thompson Sampling
3,3.9654379194836658,Thompson Sampling
3,4.118453863998667,Thompson Sampling
3,3.693457046084254,Thompson Sampling
3,6.043382875644953,Thompson Sampling
3,2.611749550599429,Thompson Sampling
3,5.186246841783516,Thompson Sampling
3,4.690785354397915,Thompson Sampling
3,4.940244825728474,Thompson Sampling
3,2.35983748639313,Thompson Sampling
3,3.64254262838805,Thompson Sampling
3,3.799659829633109,Thompson Sampling
3,5.210030369116202,Thompson Sampling
3,3.7379921518315475,Thompson Sampling
3,5.114876073713734,Thompson Sampling
3,4.025765502456244,Thompson Sampling
3,3.5348145634634554,Thompson Sampling
3,4.01016048498325,Thompson Sampling
3,4.110950611832342,Thompson Sampling
3,4.726533922147745,Thompson Sampling
3,4.570564727815739,Thompson Sampling
3,4.052477364532216,Thompson Sampling
3,4.532632828087092,Thompson Sampling
3,4.40910955515608,Thompson Sampling
3,3.4641980671661345,Thompson Sampling
3,4.749852505303958,Thompson Sampling
3,2.7012745609083977,Thompson Sampling
3,4.459470344704723,Thompson Sampling
3,3.9491043020392644,Thompson Sampling
3,5.208389214323003,Thompson Sampling
3,2.4283906384768326,Thompson Sampling
3,2.288360848116117,Thompson Sampling
3,5.597548404420136,Thompson Sampling
3,2.504645620637641,Thompson Sampling
3,3.576315616315475,Thompson Sampling
3,5.674935971785299,Thompson Sampling
3,3.8206688521895265,Thompson Sampling
3,4.515761396588171,Thompson Sampling
3,4.39082930367538,Thompson Sampling
3,3.0975063480082223,Thompson Sampling
3,4.083537393489871,Thompson Sampling
3,4.565714849769556,Thompson Sampling
3,2.981054673978588,Thompson Sampling
3,3.2282612429341446,Thompson Sampling
3,2.5305556706888295,Thompson Sampling
3,4.500629652744623,Thompson Sampling
3,1.9520322042076073,Thompson Sampling
3,4.031585461596384,Thompson Sampling
3,4.505355138097552,Thompson Sampling
3,2.9728986907343296,Thompson Sampling
3,3.532546394574811,Thompson Sampling
3,2.5647372771202637,Thompson Sampling
3,3.961664772564997,Thompson Sampling
3,3.752243421244007,Thompson Sampling
3,5.023389459518794,Thompson Sampling
3,2.3508164960370754,Thompson Sampling
3,2.990613427348495,Thompson Sampling
3,3.4342254005679114,Thompson Sampling
3,4.093975274603945,Thompson Sampling
3,2.804002700132986,Thompson Sampling
3,4.373870226878442,Thompson Sampling
3,2.4079255302301696,Thompson Sampling
3,3.3947594911504213,Thompson Sampling
3,3.369887173653648,Thompson Sampling
3,6.230746901484904,Thompson Sampling
3,1.5411025422903175,Thompson Sampling
3,4.358443782654233,Thompson Sampling
3,3.8627219684536813,Thompson Sampling
3,5.2814674982993735,Thompson Sampling
3,3.3068343767306727,Thompson Sampling
3,4.8540567161155,Thompson Sampling
3,2.1262906578990286,Thompson Sampling
3,5.666466211172399,Thompson Sampling
3,4.962524642877053,Thompson Sampling
3,4.437653433102296,Thompson Sampling
3,4.308501993990934,Thompson Sampling
3,5.204804498307963,Thompson Sampling
3,0.9701296366302508,Thompson Sampling
3,4.292790101560315,Thompson Sampling
3,4.115330014846927,Thompson Sampling
3,3.454029666402375,Thompson Sampling
3,4.175679589576507,Thompson Sampling
3,5.135171811234196,Thompson Sampling
3,3.527891741027863,Thompson Sampling
3,3.9888445804689527,Thompson Sampling
3,4.99520959768944,Thompson Sampling
3,4.346676246482815,Thompson Sampling
3,5.258289451474705,Thompson Sampling
3,4.396649600469226,Thompson Sampling
3,2.0868392066590324,Thompson Sampling
3,2.7498349926226853,Thompson Sampling
3,3.760436304420554,Thompson Sampling
3,2.3300399350771137,Thompson Sampling
3,3.1855090274057014,Thompson Sampling
3,2.829759074819938,Thompson Sampling
3,2.602993267441314,Thompson Sampling
3,5.0091651427876664,Thompson Sampling
3,2.2838166138176192,Thompson Sampling
3,5.083908843826075,Thompson Sampling
3,5.599132427247737,Thompson Sampling
3,3.7213165276060534,Thompson Sampling
3,4.6744767995973495,Thompson Sampling
3,4.1995757373724905,Thompson Sampling
3,4.670028457314953,Thompson Sampling
3,3.8629475266480773,Thompson Sampling
3,3.4453243381307526,Thompson Sampling
3,2.9542337699310632,Thompson Sampling
3,4.526153108197139,Thompson Sampling
3,3.4659829386576932,Thompson Sampling
3,4.750532307386227,Thompson Sampling
3,6.526519166900337,Thompson Sampling
3,4.823515749058546,Thompson Sampling
3,4.532215803537957,Thompson Sampling
3,4.990213648989982,Thompson Sampling
3,5.013069527693203,Thompson Sampling
3,5.64798926241313,Thompson Sampling
3,3.9211269748219473,Thompson Sampling
3,2.9857861084061685,Thompson Sampling
3,2.94102558305557,Thompson Sampling
3,4.54328978026792,Thompson Sampling
3,3.7808132713868035,Thompson Sampling
3,2.5547845390604333,Thompson Sampling
3,5.340481076231888,Thompson Sampling
3,2.1952428091610363,Thompson Sampling
3,3.6363707985225733,Thompson Sampling
3,5.821490160452302,Thompson Sampling
3,3.7951077017606902,Thompson Sampling
3,5.6091900905645815,Thompson Sampling
3,2.486265701861039,Thompson Sampling
3,3.441392311691385,Thompson Sampling
3,4.3303395629369135,Thompson Sampling
3,4.579368146955555,Thompson Sampling
3,2.8113551995235175,Thompson Sampling
3,3.0861701013422556,Thompson Sampling
3,3.920292955105381,Thompson Sampling
3,3.8153939649412165,Thompson Sampling
3,3.126264302780398,Thompson Sampling
3,5.139560593032423,Thompson Sampling
3,3.9127295567895133,Thompson Sampling
3,3.761201382967135,Thompson Sampling
3,3.2246985515152913,Thompson Sampling
3,2.729677974168335,Thompson Sampling
3,2.944430877247661,Thompson Sampling
3,2.933014363553267,Thompson Sampling
3,5.150975199485339,Thompson Sampling
3,4.44534738430577,Thompson Sampling
3,4.069693529782676,Thompson Sampling
3,4.253515495363616,Thompson Sampling
3,3.9644491252647116,Thompson Sampling
3,3.8136892660148236,Thompson Sampling
3,4.4107773821261596,Thompson Sampling
3,6.013963458769867,Thompson Sampling
3,5.570213355335149,Thompson Sampling
3,2.3711397040695785,Thompson Sampling
3,4.318286541264066,Thompson Sampling
3,4.208198917325999,Thompson Sampling
3,3.6554608367170767,Thompson Sampling
3,3.6277531326407826,Thompson Sampling
3,2.5725485226207674,Thompson Sampling
3,3.9389662568978294,Thompson Sampling
3,3.218447445434343,Thompson Sampling
3,3.508446378197941,Thompson Sampling
3,3.0326036625731723,Thompson Sampling
3,2.099234538422185,Thompson Sampling
3,3.0541185422477497,Thompson Sampling
3,4.574770162184247,Thompson Sampling
3,2.0932514159473126,Thompson Sampling
3,2.927736033791978,Thompson Sampling
3,3.46947515761031,Thompson Sampling
3,4.998449012585787,Thompson Sampling
3,3.1223000294491303,Thompson Sampling
3,3.7667660072421927,Thompson Sampling
3,3.225872502867184,Thompson Sampling
3,3.5954701481334985,Thompson Sampling
3,3.1253661250093456,Thompson Sampling
3,5.544845585520253,Thompson Sampling
3,5.360402787993676,Thompson Sampling
3,3.7924771973847853,Thompson Sampling
3,4.230596874388232,Thompson Sampling
3,6.4487069627800455,Thompson Sampling
3,2.734402101695786,Thompson Sampling
3,3.3096514320557717,Thompson Sampling
3,4.180693917431654,Thompson Sampling
3,3.9833468401371825,Thompson Sampling
3,5.1441160384726405,Thompson Sampling
3,4.651070482753854,Thompson Sampling
3,5.389612041658321,Thompson Sampling
3,3.8961725523061492,Thompson Sampling
3,4.159132866400095,Thompson Sampling
3,5.128312456536543,Thompson Sampling
3,2.5826660635552416,Thompson Sampling
3,5.562089232953538,Thompson Sampling
3,4.6597303379164465,Thompson Sampling
3,4.246151790679335,Thompson Sampling
3,3.1760892339806968,Thompson Sampling
3,3.140564125473861,Thompson Sampling
3,3.7880400390070217,Thompson Sampling
3,3.9030099932955267,Thompson Sampling
3,2.6828548964493364,Thompson Sampling
3,3.6635931537281023,Thompson Sampling
3,4.174382947593316,Thompson Sampling
3,1.699996090816791,Thompson Sampling
3,4.259878821203211,Thompson Sampling
3,4.910018148193209,Thompson Sampling
3,4.766179351182872,Thompson Sampling
3,4.270698262098444,Thompson Sampling
3,4.172907357618979,Thompson Sampling
3,6.396521159231976,Thompson Sampling
3,3.9657306962437966,Thompson Sampling
3,3.856420826895287,Thompson Sampling
3,3.147646040245428,Thompson Sampling
3,4.658551793402761,Thompson Sampling
3,4.232631336681665,Thompson Sampling
3,3.039345879399976,Thompson Sampling
3,4.737959833944306,Thompson Sampling
3,3.3226036590082875,Thompson Sampling
3,3.041244667262237,Thompson Sampling
3,3.9693281554544213,Thompson Sampling
3,4.621120631162763,Thompson Sampling
3,3.4713277803293656,Thompson Sampling
3,5.829303543930225,Thompson Sampling
3,3.4829347697259108,Thompson Sampling
3,1.7914705753482534,Thompson Sampling
3,3.17207935500445,Thompson Sampling
3,5.493468485106241,Thompson Sampling
3,2.746237709382222,Thompson Sampling
3,3.307552663321696,Thompson Sampling
3,5.485662312975508,Thompson Sampling
3,2.9904487819941736,Thompson Sampling
3,4.280001075289879,Thompson Sampling
3,3.6675901150556207,Thompson Sampling
3,4.457202935752351,Thompson Sampling
3,3.741390017333545,Thompson Sampling
3,4.23425246046737,Thompson Sampling
3,4.381338080375352,Thompson Sampling
3,3.097748265050806,Thompson Sampling
3,4.032377283235325,Thompson Sampling
3,4.638918648281964,Thompson Sampling
3,3.346194893412201,Thompson Sampling
3,4.202768129476469,Thompson Sampling
3,4.921965972703649,Thompson Sampling
3,3.62805795563452,Thompson Sampling
3,4.222064294156581,Thompson Sampling
3,3.0604964467168707,Thompson Sampling
3,5.307700099372118,Thompson Sampling
3,1.9616238150343097,Thompson Sampling
3,4.4867987295617215,Thompson Sampling
3,4.081229386234045,Thompson Sampling
3,3.87418854640292,Thompson Sampling
3,3.7592292640837037,Thompson Sampling
3,3.6215703204022414,Thompson Sampling
3,5.067631292018243,Thompson Sampling
3,3.9321296929052942,Thompson Sampling
3,5.756251392022788,Thompson Sampling
3,5.538095981672537,Thompson Sampling
3,4.849341672743731,Thompson Sampling
3,4.24522452468349,Thompson Sampling
3,3.9535853838631816,Thompson Sampling
3,3.4989292541271575,Thompson Sampling
3,2.6612862853716157,Thompson Sampling
3,2.01981016069392,Thompson Sampling
3,3.0543548356021883,Thompson Sampling
3,3.4578852334758676,Thompson Sampling
3,3.0753569825693416,Thompson Sampling
3,4.113728436724319,Thompson Sampling
3,5.0928952169455055,Thompson Sampling
3,4.136234806068006,Thompson Sampling
3,4.523473566742903,Thompson Sampling
3,3.617913186568702,Thompson Sampling
3,4.761941062710275,Thompson Sampling
3,4.754602190821436,Thompson Sampling
3,5.153813955402712,Thompson Sampling
3,2.2309162340462674,Thompson Sampling
3,3.5185319060481706,Thompson Sampling
3,3.941982550245211,Thompson Sampling
3,3.9286585004535812,Thompson Sampling
3,4.580343581494199,Thompson Sampling
3,4.000382254962219,Thompson Sampling
3,4.598777168612079,Thompson Sampling
3,3.0832016491205496,Thompson Sampling
3,3.1833236196186525,Thompson Sampling
3,2.716849456895224,Thompson Sampling
3,4.137403538011013,Thompson Sampling
3,3.9898376513505447,Thompson Sampling
3,5.117278519975555,Thompson Sampling
3,6.049956051617035,Thompson Sampling
3,4.564041764688043,Thompson Sampling
3,3.5603568314185674,Thompson Sampling
3,4.8607713126946885,Thompson Sampling
3,2.8740675183930753,Thompson Sampling
3,4.430072291516709,Thompson Sampling
3,4.3135399881498016,Thompson Sampling
3,4.206106758016537,Thompson Sampling
3,4.22604811300933,Thompson Sampling
3,5.4348090877979205,Thompson Sampling
3,3.150121607213052,Thompson Sampling
3,4.023706543464838,Thompson Sampling
3,3.911622773813311,Thompson Sampling
3,3.6058021912649525,Thompson Sampling
3,4.32601856439316,Thompson Sampling
3,3.6845713490157417,Thompson Sampling
3,4.106126636195507,Thompson Sampling
3,2.685995655263814,Thompson Sampling
3,3.9238684735302365,Thompson Sampling
3,2.3957193630091553,Thompson Sampling
3,3.0942370635905316,Thompson Sampling
3,4.325349936832125,Thompson Sampling
3,4.184659913108951,Thompson Sampling
3,4.573618429421814,Thompson Sampling
3,4.790353214288269,Thompson Sampling
3,2.260218211102698,Thompson Sampling
3,4.140745014310487,Thompson Sampling
3,3.974127984915249,Thompson Sampling
3,4.869688143759657,Thompson Sampling
3,3.5887466349909616,Thompson Sampling
3,4.7469407255749445,Thompson Sampling
3,5.09486118339602,Thompson Sampling
3,3.794508247440514,Thompson Sampling
3,4.73050129903647,Thompson Sampling
3,3.1780169986278985,Thompson Sampling
3,2.9694662734676953,Thompson Sampling
3,5.022807875750569,Thompson Sampling
3,2.718786632717223,Thompson Sampling
3,2.594409178035795,Thompson Sampling
3,3.1419894947887084,Thompson Sampling
3,5.311993290883708,Thompson Sampling
3,4.932010111135615,Thompson Sampling
3,3.9022566969983834,Thompson Sampling
3,4.041521961700779,Thompson Sampling
3,4.36725827198197,Thompson Sampling
3,5.1549433663015,Thompson Sampling
3,3.693055224772594,Thompson Sampling
3,4.534700175424013,Thompson Sampling
3,2.2754288449493787,Thompson Sampling
3,4.229821687325989,Thompson Sampling
3,3.9594258354088088,Thompson Sampling
3,2.669654736248173,Thompson Sampling
3,4.0223694786584545,Thompson Sampling
3,3.2409180809552978,Thompson Sampling
3,2.9131693915116363,Thompson Sampling
3,2.6149972761271916,Thompson Sampling
3,2.84625701951738,Thompson Sampling
3,3.8731119655500255,Thompson Sampling
3,4.314578682726397,Thompson Sampling
3,4.6531970541875385,Thompson Sampling
3,4.287993166283088,Thompson Sampling
3,5.814129691934717,Thompson Sampling
3,3.1815873355070368,Thompson Sampling
3,3.958286303134314,Thompson Sampling
3,3.238831195468246,Thompson Sampling
3,3.8260369123176665,Thompson Sampling
3,4.403787528646843,Thompson Sampling
3,5.443702923049505,Thompson Sampling
3,4.615529997940404,Thompson Sampling
3,4.684954346811347,Thompson Sampling
